"period","flux","variation","flux_unit","annual","area","mean","ci_lwr","ci_upr","area_m2","mean_area","ci_lwr_area","ci_upr_area","flux_fct"
"burp","exposed sediment CH4","no_pore_100","CO2-eq","no","exposed sediment area",6062.37616089275,-17414.5021429396,26320.4056749076,145588.055431883,882609556.560979,-2535343503.30493,3831936680.38809,"exposed sediment CH4"
"burp","exposed sediment CH4","no_pore_0.0833333333333333","C","no","exposed sediment area",0.111342714370192,-0.319661934897832,0.483097276014374,145588.055431883,16210.1692716638,-46538.9594973685,70333.1929993723,"exposed sediment CH4"
"burp","exposed sediment CH4","no_pore_1","C","no","exposed sediment area",1.33611257244231,-3.83594321877399,5.79716731217251,145588.055431883,194522.031259967,-558467.513968423,843998.315992471,"exposed sediment CH4"
"burp","exposed sediment CH4","no_pore_5","C","no","exposed sediment area",6.68056286221154,-19.1797160938699,28.9858365608624,145588.055431883,972610.156299832,-2792337.56984211,4219991.57996233,"exposed sediment CH4"
"burp","exposed sediment CH4","no_pore_10","C","no","exposed sediment area",13.3611257244231,-38.3594321877399,57.9716731217249,145588.055431883,1945220.31259967,-5584675.13968423,8439983.15992468,"exposed sediment CH4"
"burp","exposed sediment CH4","no_pore_30","C","no","exposed sediment area",40.0833771714913,-115.07829656313,173.915019365146,145588.055431883,5835660.93754014,-16754025.4190396,25319949.4797699,"exposed sediment CH4"
"burp","exposed sediment CH4","no_pore_100","C","no","exposed sediment area",133.506560239698,-383.504787180402,579.6319351541,145588.055431883,19436960.4926972,-55833716.2144128,84387486.3053046,"exposed sediment CH4"
"burp","exposed sediment CH4","pore_0.0833333333333333","CO2-eq","no","exposed sediment area",372.967331782592,353.39591666812,389.848269978951,145588.055431883,54299588.5738454,51450224.3052793,56757251.5397191,"exposed sediment CH4"
"burp","exposed sediment CH4","pore_1","CO2-eq","no","exposed sediment area",428.582693131319,193.725711757653,631.153951487627,145588.055431883,62396520.8847481,28204149.6619542,91888476.4752325,"exposed sediment CH4"
"burp","exposed sediment CH4","pore_5","CO2-eq","no","exposed sediment area",671.267906289399,-503.017000578928,1684.12419807094,145588.055431883,97728589.150505,-73233266.9634643,245188367.102927,"exposed sediment CH4"
"burp","exposed sediment CH4","pore_10","CO2-eq","no","exposed sediment area",974.624422737,-1373.94539099965,3000.33700630007,145588.055431883,141893674.482701,-200030037.745237,436813230.387544,"exposed sediment CH4"
"burp","exposed sediment CH4","pore_30","CO2-eq","no","exposed sediment area",2188.05048844667,-4857.65895267848,8265.18823921532,145588.055431883,318554015.799732,-707217120.871737,1203312683.52583,"exposed sediment CH4"
"burp","exposed sediment CH4","pore_100","CO2-eq","no","exposed sediment area",6430.28755073455,-17046.5907530978,26688.3170647494,145588.055431883,936173060.379288,-2481779999.48662,3885500184.2064,"exposed sediment CH4"
"burp","exposed sediment CH4","pore_0.0833333333333333","C","no","exposed sediment area",8.21354271437019,7.78253806510217,8.58529727601437,145588.055431883,1195793.71199186,1133044.58322283,1249916.73571957,"exposed sediment CH4"
"burp","exposed sediment CH4","pore_1","C","no","exposed sediment area",9.43831257244231,4.26625678122601,13.8993673121725,145588.055431883,1374105.57398017,621116.028751779,2023581.85871267,"exposed sediment CH4"
"burp","exposed sediment CH4","pore_5","C","no","exposed sediment area",14.7827628622115,-11.0775160938699,37.0880365608624,145588.055431883,2152193.69902003,-1612754.02712191,5399575.12268253,"exposed sediment CH4"
"burp","exposed sediment CH4","pore_10","C","no","exposed sediment area",21.4633257244231,-30.2572321877399,66.0738731217249,145588.055431883,3124803.85531987,-4405091.59696403,9619566.70264488,"exposed sediment CH4"
"burp","exposed sediment CH4","pore_30","C","no","exposed sediment area",48.1855771714913,-106.97609656313,182.017219365146,145588.055431883,7015244.48026035,-15574441.8763194,26499533.0224901,"exposed sediment CH4"
"burp","exposed sediment CH4","pore_100","C","no","exposed sediment area",141.608760239698,-375.402587180402,587.7341351541,145588.055431883,20616544.0354174,-54654132.6716926,85567069.8480248,"exposed sediment CH4"
"burp","drawdown ebullition","0","CO2-eq","no","reservoir",0,0,0,1648901.87482021,0,0,0,"drawdown ebullition"
"burp","drawdown ebullition","5","CO2-eq","no","reservoir",43.45,-11.55,98.45,1648901.87482021,71644786.4609381,-19044816.6541734,162334389.57605,"drawdown ebullition"
"burp","drawdown ebullition","10","CO2-eq","no","reservoir",86.9,-23.1,196.9,1648901.87482021,143289572.921876,-38089633.3083468,324668779.152099,"drawdown ebullition"
"burp","drawdown ebullition","25","CO2-eq","no","reservoir",217.25,-57.75,492.25,1648901.87482021,358223932.30469,-95224083.2708671,811671947.880248,"drawdown ebullition"
"burp","drawdown ebullition","100","CO2-eq","no","reservoir",869,-231,1969,1648901.87482021,1432895729.21876,-380896333.083468,3246687791.52099,"drawdown ebullition"
"burp","drawdown ebullition","0","C","no","reservoir",0,0,0,1648901.87482021,0,0,0,"drawdown ebullition"
"burp","drawdown ebullition","5","C","no","reservoir",0.956862439489511,-0.254355838345313,2.16808071732434,1648901.87482021,1577772.27041929,-419407.818719053,3574952.35955764,"drawdown ebullition"
"burp","drawdown ebullition","10","C","no","reservoir",1.91372487897902,-0.508711676690627,4.33616143464867,1648901.87482021,3155544.54083859,-838815.637438106,7149904.71911528,"drawdown ebullition"
"burp","drawdown ebullition","25","C","no","reservoir",4.78431219744756,-1.27177919172657,10.8404035866217,1648901.87482021,7888861.35209647,-2097039.09359527,17874761.7977882,"drawdown ebullition"
"burp","drawdown ebullition","100","C","no","reservoir",19.1372487897902,-5.08711676690627,43.3616143464867,1648901.87482021,31555445.4083859,-8388156.37438106,71499047.1911528,"drawdown ebullition"
"burp","eroded sediment emissions",NA,"CO2-eq","no","reservoir",0.000128907018794921,0.00000252348901045745,0.000806604910077948,1648901.87482021,212.55502496843,4.16098576043149,1330.01234846672,"eroded sediment emissions"
"burp","eroded sediment emissions",NA,"C","no","reservoir",0.0000351777617752103,6.88641286425676e-07,0.000220116450125793,1648901.87482021,58.0046773431229,1.1355019082659,362.95042729119,"eroded sediment emissions"
"build","river CO2 emissions",NA,"CO2-eq","yes","river",3372.3452948604,210.061157555808,15028.5323223321,1503313.81938833,5069693285.51285,315787841.070355,22592600325.2859,"river CO2 emissions"
"build","river CO2 emissions",NA,"C","yes","river",920.287820751498,57.3241195693083,4101.17412386294,1503313.81938833,1383481398.75049,86176141.1328099,6165351736.12097,"river CO2 emissions"
"build","river CH4 emissions",NA,"CO2-eq","yes","river",137.61249872168,41.9336617358132,1136.47500282519,1503313.81938833,206874771.048861,63039453.1850034,1708478577.1365,"river CH4 emissions"
"build","river CH4 emissions",NA,"C","yes","river",3.03052315836765,0.92346941001745,25.0276235586229,1503313.81938833,4555827.34395045,1388264.32586162,37624372.3621266,"river CH4 emissions"
"build","NEP","25","CO2-eq","yes","exposed sediment area",-528.940031649436,777.197836053709,-1835.07789935258,145588.055431883,-77007350.64792,113150721.636927,-267165422.932767,"NEP"
"build","NEP","50","CO2-eq","yes","exposed sediment area",-709.44130455114,801.812252542437,-2220.69486164472,145588.055431883,-103286179.972659,116734286.669111,-323306646.614429,"NEP"
"build","NEP","100","CO2-eq","yes","exposed sediment area",-759.463126861534,852.532987284961,-2371.45924100803,145588.055431883,-110568759.811988,124118619.810352,-345256139.434328,"NEP"
"build","NEP","25","C","yes","exposed sediment area",-144.343780506924,212.091479459328,-500.779040473176,145588.055431883,-21014730.3176896,30877986.0681547,-72907446.7035339,"NEP"
"build","NEP","50","C","yes","exposed sediment area",-193.601228531225,218.808569712217,-606.011026774666,145588.055431883,-28186026.3910845,31855914.1762333,-88227966.9584023,"NEP"
"build","NEP","100","C","yes","exposed sediment area",-207.25180989791,232.649879056859,-647.153498852679,145588.055431883,-30173387.987775,33871043.4883509,-94217819.4639008,"NEP"
"build","soil CH4 emissions",NA,"CO2-eq","yes","exposed sediment area",-8.26987089182309,-44.84397037689,28.9074428068396,145588.055431883,-1203994.42181325,-6528746.44501638,4208578.38575615,"soil CH4 emissions"
"build","soil CH4 emissions",NA,"C","yes","exposed sediment area",-0.182120341445642,-0.987560664930412,0.636604056238345,145588.055431883,-26514.5463656616,-143777.036828236,92681.9466277896,"soil CH4 emissions"
"build","tree CH4 emissions","offset by canopy angio","CO2-eq","yes","exposed sediment area",0,0,0,145588.055431883,0,0,0,"tree CH4 emissions"
"build","tree CH4 emissions","offset by canopy angio","C","yes","exposed sediment area",0,0,0,145588.055431883,0,0,0,"tree CH4 emissions"
"build","tree CH4 emissions","whole trunk angio","CO2-eq","yes","exposed sediment area",175.56284444733,-151.278264011629,487.964140923364,145588.055431883,25559853.1291769,-22024308.2865641,71041750.3975218,"tree CH4 emissions"
"build","tree CH4 emissions","whole trunk angio","C","yes","exposed sediment area",5.16361307198028,-4.4493607062244,14.351886497746,145588.055431883,751760.38615226,-647773.77313424,2089463.24698594,"tree CH4 emissions"
"build","tree CH4 emissions","three feet angio","CO2-eq","yes","exposed sediment area",10.0235568745413,-8.63460028122987,27.8168570078915,145588.055431883,1459310.15387535,-1257094.66437585,4049802.12000566,"tree CH4 emissions"
"build","tree CH4 emissions","three feet angio","C","yes","exposed sediment area",0.294810496310038,-0.253958831800878,0.818142853173277,145588.055431883,42920.8868786867,-36973.3724816424,119111.82705899,"tree CH4 emissions"
"build","tree CH4 emissions","offset by canopy gymno","CO2-eq","yes","exposed sediment area",0,0,0,145588.055431883,0,0,0,"tree CH4 emissions"
"build","tree CH4 emissions","offset by canopy gymno","C","yes","exposed sediment area",0,0,0,145588.055431883,0,0,0,"tree CH4 emissions"
"build","tree CH4 emissions","whole trunk gymno","CO2-eq","yes","exposed sediment area",0.0530510053579604,-0.0291081691154159,0.137447481955041,145588.055431883,7723.59270877185,-4237.80173869579,20010.7116218433,"tree CH4 emissions"
"build","tree CH4 emissions","whole trunk gymno","C","yes","exposed sediment area",0.00156032368699883,-0.000856122621041646,0.00404257299867769,145588.055431883,227.164491434466,-124.6412276087,588.55034181892,"tree CH4 emissions"
"build","tree CH4 emissions","three feet gymno","CO2-eq","yes","exposed sediment area",0.00327893769859322,-0.00179917765123222,0.00852938349435543,145588.055431883,477.37416342048,-261.938775619401,1241.776356976,"tree CH4 emissions"
"build","tree CH4 emissions","three feet gymno","C","yes","exposed sediment area",0.0000964393440762712,-0.0000529169897421241,0.000250864220422219,145588.055431883,14.0404165711906,-7.70408163586473,36.522834028706,"tree CH4 emissions"
